Date,Upload Date,Channel,Video,Views
2022-04-09,2013-06-07,Carrie Underwood,See You Again,48579917
2022-04-09,2014-06-26,Miranda Lambert,Somethin' Bad,138653286
2022-04-09,2014-11-06,Carrie Underwood,Something in the Water,34461441
2022-04-09,2015-01-31,Carrie Underwood,Little Toy Guns,22764920
2022-04-09,2015-08-25,Carrie Underwood,Smoke Break,20257788
2022-04-09,2015-12-02,Carrie Underwood,Heartbeat,23035149
2022-04-09,2016-05-12,Carrie Underwood,Church Bells,53298990
2022-04-09,2016-10-13,Carrie Underwood,Dirty Laundry,41620659
2022-04-09,2017-02-15,Keith Urban,The Fighter,108211365
2022-04-09,2018-05-06,Carrie Underwood,Cry Pretty,21493730
2022-04-09,2018-09-11,Carrie Underwood,Love Wins,15039977
2022-04-09,2019-06-07,Carrie Underwood,Southbound,18289675
2022-04-09,2019-11-20,Carrie Underwood,Drinking Alone,16090059
2022-04-09,2020-11-20,Carrie Underwood,Hallelujah,9715853
2022-04-09,2021-09-08,Jason Aldean,If I Didn't Love You,17602589
2022-04-10,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",77954106
2022-04-10,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22318403
2022-04-10,2009-10-02,Carrie Underwood,Before He Cheats,145547817
2022-04-10,2009-10-02,Carrie Underwood,Wasted,30912948
2022-04-10,2009-10-02,Carrie Underwood,So Small,32765028
2022-04-10,2009-10-02,Carrie Underwood,All-American Girl,36569829
2022-04-10,2009-10-02,Carrie Underwood,Last Name,27889657
2022-04-10,2009-10-02,Carrie Underwood,Just A Dream,87865201
2022-04-10,2017-12-04,Carrie Underwood,I Told You So,3556545
2022-04-10,2009-11-14,Carrie Underwood,Cowboy Casanova,39348640
2022-04-10,2010-01-20,Carrie Underwood,Temporary Home,47388699
2022-04-10,2010-05-11,Carrie Underwood,Undo It,14906678
2022-04-10,2010-09-23,Carrie Underwood,Mama's Song,54714470
2022-04-10,2011-07-28,Brad Paisley,Remind Me,144715693
2022-04-10,2012-03-12,Carrie Underwood,Good Girl,39984804
2022-04-10,2012-08-01,Carrie Underwood,Blown Away,53279014
2022-04-10,2013-01-23,Carrie Underwood,Two Black Cadillacs,53509613
2022-04-10,2013-06-07,Carrie Underwood,See You Again,48586856
2022-04-10,2014-06-26,Miranda Lambert,Somethin' Bad,138689185
2022-04-10,2014-11-06,Carrie Underwood,Something in the Water,34465840
2022-04-10,2015-01-31,Carrie Underwood,Little Toy Guns,22767541
2022-04-10,2015-08-25,Carrie Underwood,Smoke Break,20259082
2022-04-10,2015-12-02,Carrie Underwood,Heartbeat,23037695
2022-04-10,2016-05-12,Carrie Underwood,Church Bells,53307973
2022-04-10,2016-10-13,Carrie Underwood,Dirty Laundry,41629440
2022-04-10,2017-02-15,Keith Urban,The Fighter,108235139
2022-04-10,2018-05-06,Carrie Underwood,Cry Pretty,21496583
2022-04-10,2018-09-11,Carrie Underwood,Love Wins,15041918
2022-04-10,2019-06-07,Carrie Underwood,Southbound,18291871
2022-04-10,2019-11-20,Carrie Underwood,Drinking Alone,16095710
2022-04-10,2020-11-20,Carrie Underwood,Hallelujah,9718690
2022-04-10,2021-09-08,Jason Aldean,If I Didn't Love You,17673224
2022-04-11,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",77976673
2022-04-11,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22320007
2022-04-11,2009-10-02,Carrie Underwood,Before He Cheats,145585580
2022-04-11,2009-10-02,Carrie Underwood,Wasted,30915529
2022-04-11,2009-10-02,Carrie Underwood,So Small,32767269
2022-04-11,2009-10-02,Carrie Underwood,All-American Girl,36573421
2022-04-11,2009-10-02,Carrie Underwood,Last Name,27893645
2022-04-11,2009-10-02,Carrie Underwood,Just A Dream,87870741
2022-04-11,2017-12-04,Carrie Underwood,I Told You So,3558860
2022-04-11,2009-11-14,Carrie Underwood,Cowboy Casanova,39352225
2022-04-11,2010-01-20,Carrie Underwood,Temporary Home,47392615
2022-04-11,2010-05-11,Carrie Underwood,Undo It,14908878
2022-04-11,2010-09-23,Carrie Underwood,Mama's Song,54719430
2022-04-11,2011-07-28,Brad Paisley,Remind Me,144736328
2022-04-11,2012-03-12,Carrie Underwood,Good Girl,39990886
2022-04-11,2012-08-01,Carrie Underwood,Blown Away,53285444
2022-04-11,2013-01-23,Carrie Underwood,Two Black Cadillacs,53522037
2022-04-11,2013-06-07,Carrie Underwood,See You Again,48593040
2022-04-11,2014-06-26,Miranda Lambert,Somethin' Bad,138715394
2022-04-11,2014-11-06,Carrie Underwood,Something in the Water,34470006
2022-04-11,2015-01-31,Carrie Underwood,Little Toy Guns,22770018
2022-04-11,2015-08-25,Carrie Underwood,Smoke Break,20260231
2022-04-11,2015-12-02,Carrie Underwood,Heartbeat,23039952
2022-04-11,2016-05-12,Carrie Underwood,Church Bells,53315604
2022-04-11,2016-10-13,Carrie Underwood,Dirty Laundry,41637175
2022-04-11,2017-02-15,Keith Urban,The Fighter,108254818
2022-04-11,2018-05-06,Carrie Underwood,Cry Pretty,21499083
2022-04-11,2018-09-11,Carrie Underwood,Love Wins,15043773
2022-04-11,2019-06-07,Carrie Underwood,Southbound,18293761
2022-04-11,2019-11-20,Carrie Underwood,Drinking Alone,16101088
2022-04-11,2020-11-20,Carrie Underwood,Hallelujah,9720932
2022-04-11,2021-09-08,Jason Aldean,If I Didn't Love You,17733014
2022-04-12,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",77999303
2022-04-12,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22321732
2022-04-12,2009-10-02,Carrie Underwood,Before He Cheats,145626789
2022-04-12,2009-10-02,Carrie Underwood,Wasted,30918125
2022-04-12,2009-10-02,Carrie Underwood,So Small,32769492
2022-04-12,2009-10-02,Carrie Underwood,All-American Girl,36577284
2022-04-12,2009-10-02,Carrie Underwood,Last Name,27897677
2022-04-12,2009-10-02,Carrie Underwood,Just A Dream,87876669
2022-04-12,2017-12-04,Carrie Underwood,I Told You So,3561417
2022-04-12,2009-11-14,Carrie Underwood,Cowboy Casanova,39356060
2022-04-12,2010-01-20,Carrie Underwood,Temporary Home,47396631
2022-04-12,2010-05-11,Carrie Underwood,Undo It,14911239
2022-04-12,2010-09-23,Carrie Underwood,Mama's Song,54724496
2022-04-12,2011-07-28,Brad Paisley,Remind Me,144758593
2022-04-12,2012-03-12,Carrie Underwood,Good Girl,39997186
2022-04-12,2012-08-01,Carrie Underwood,Blown Away,53292523
2022-04-12,2013-01-23,Carrie Underwood,Two Black Cadillacs,53534865
2022-04-12,2013-06-07,Carrie Underwood,See You Again,48599906
2022-04-12,2014-06-26,Miranda Lambert,Somethin' Bad,138745291
2022-04-12,2014-11-06,Carrie Underwood,Something in the Water,34474797
2022-04-12,2015-01-31,Carrie Underwood,Little Toy Guns,22772740
2022-04-12,2015-08-25,Carrie Underwood,Smoke Break,20261620
2022-04-12,2015-12-02,Carrie Underwood,Heartbeat,23042344
2022-04-12,2016-05-12,Carrie Underwood,Church Bells,53323782
2022-04-12,2016-10-13,Carrie Underwood,Dirty Laundry,41645809
2022-04-12,2017-02-15,Keith Urban,The Fighter,108277082
2022-04-12,2018-05-06,Carrie Underwood,Cry Pretty,21501593
2022-04-12,2018-09-11,Carrie Underwood,Love Wins,15045880
2022-04-12,2019-06-07,Carrie Underwood,Southbound,18295785
2022-04-12,2019-11-20,Carrie Underwood,Drinking Alone,16106782
2022-04-12,2020-11-20,Carrie Underwood,Hallelujah,9723551
2022-04-12,2021-09-08,Jason Aldean,If I Didn't Love You,17822649
2022-04-14,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",78044702
2022-04-14,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22325047
2022-04-14,2009-10-02,Carrie Underwood,Before He Cheats,145705395
2022-04-14,2009-10-02,Carrie Underwood,Wasted,30923171
2022-04-14,2009-10-02,Carrie Underwood,So Small,32774064
2022-04-14,2009-10-02,Carrie Underwood,All-American Girl,36584764
2022-04-14,2009-10-02,Carrie Underwood,Last Name,27905793
2022-04-14,2009-10-02,Carrie Underwood,Just A Dream,87887656
2022-04-14,2017-12-04,Carrie Underwood,I Told You So,3566578
2022-04-14,2009-11-14,Carrie Underwood,Cowboy Casanova,39363496
2022-04-14,2010-01-20,Carrie Underwood,Temporary Home,47404242
2022-04-14,2010-05-11,Carrie Underwood,Undo It,14915716
2022-04-14,2010-09-23,Carrie Underwood,Mama's Song,54734481
2022-04-14,2011-07-28,Brad Paisley,Remind Me,144802563
2022-04-14,2012-03-12,Carrie Underwood,Good Girl,40009599
2022-04-14,2012-08-01,Carrie Underwood,Blown Away,53306378
2022-04-14,2013-01-23,Carrie Underwood,Two Black Cadillacs,53559472
2022-04-14,2013-06-07,Carrie Underwood,See You Again,48613064
2022-04-14,2014-06-26,Miranda Lambert,Somethin' Bad,138804459
2022-04-14,2014-11-06,Carrie Underwood,Something in the Water,34483646
2022-04-14,2015-01-31,Carrie Underwood,Little Toy Guns,22778030
2022-04-14,2015-08-25,Carrie Underwood,Smoke Break,20264278
2022-04-14,2015-12-02,Carrie Underwood,Heartbeat,23047320
2022-04-14,2016-05-12,Carrie Underwood,Church Bells,53340558
2022-04-14,2016-10-13,Carrie Underwood,Dirty Laundry,41663310
2022-04-14,2017-02-15,Keith Urban,The Fighter,108321676
2022-04-14,2018-05-06,Carrie Underwood,Cry Pretty,21506321
2022-04-14,2018-09-11,Carrie Underwood,Love Wins,15050109
2022-04-14,2019-06-07,Carrie Underwood,Southbound,18299850
2022-04-14,2019-11-20,Carrie Underwood,Drinking Alone,16117564
2022-04-14,2020-11-20,Carrie Underwood,Hallelujah,9728533
2022-04-14,2021-09-08,Jason Aldean,If I Didn't Love You,17967851
2022-04-15,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",78074113
2022-04-15,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22326935
2022-04-15,2009-10-02,Carrie Underwood,Before He Cheats,145753949
2022-04-15,2009-10-02,Carrie Underwood,Wasted,30926185
2022-04-15,2009-10-02,Carrie Underwood,So Small,32776568
2022-04-15,2009-10-02,Carrie Underwood,All-American Girl,36589173
2022-04-15,2009-10-02,Carrie Underwood,Last Name,27910941
2022-04-15,2009-10-02,Carrie Underwood,Just A Dream,87893735
2022-04-15,2017-12-04,Carrie Underwood,I Told You So,3569455
2022-04-15,2009-11-14,Carrie Underwood,Cowboy Casanova,39368359
2022-04-15,2010-01-20,Carrie Underwood,Temporary Home,47408786
2022-04-15,2010-05-11,Carrie Underwood,Undo It,14918529
2022-04-15,2010-09-23,Carrie Underwood,Mama's Song,54740494
2022-04-15,2011-07-28,Brad Paisley,Remind Me,144828947
2022-04-15,2012-03-12,Carrie Underwood,Good Girl,40017119
2022-04-15,2012-08-01,Carrie Underwood,Blown Away,53314658
2022-04-15,2013-01-23,Carrie Underwood,Two Black Cadillacs,53574486
2022-04-15,2013-06-07,Carrie Underwood,See You Again,48621160
2022-04-15,2014-06-26,Miranda Lambert,Somethin' Bad,138844695
2022-04-15,2014-11-06,Carrie Underwood,Something in the Water,34489119
2022-04-15,2015-01-31,Carrie Underwood,Little Toy Guns,22780952
2022-04-15,2015-08-25,Carrie Underwood,Smoke Break,20265850
2022-04-15,2015-12-02,Carrie Underwood,Heartbeat,23050096
2022-04-15,2016-05-12,Carrie Underwood,Church Bells,53351015
2022-04-15,2016-10-13,Carrie Underwood,Dirty Laundry,41674754
2022-04-15,2017-02-15,Keith Urban,The Fighter,108352015
2022-04-15,2018-05-06,Carrie Underwood,Cry Pretty,21509172
2022-04-15,2018-09-11,Carrie Underwood,Love Wins,15052502
2022-04-15,2019-06-07,Carrie Underwood,Southbound,18302468
2022-04-15,2019-11-20,Carrie Underwood,Drinking Alone,16124268
2022-04-15,2020-11-20,Carrie Underwood,Hallelujah,9732024
2022-04-15,2021-09-08,Jason Aldean,If I Didn't Love You,18054265
2022-04-17,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",78117215
2022-04-17,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22329604
2022-04-17,2009-10-02,Carrie Underwood,Before He Cheats,145820804
2022-04-17,2009-10-02,Carrie Underwood,Wasted,30930263
2022-04-17,2009-10-02,Carrie Underwood,So Small,32780013
2022-04-17,2009-10-02,Carrie Underwood,All-American Girl,36594820
2022-04-17,2009-10-02,Carrie Underwood,Last Name,27918063
2022-04-17,2009-10-02,Carrie Underwood,Just A Dream,87902007
2022-04-17,2017-12-04,Carrie Underwood,I Told You So,3573482
2022-04-17,2009-11-14,Carrie Underwood,Cowboy Casanova,39374885
2022-04-17,2010-01-20,Carrie Underwood,Temporary Home,47414837
2022-04-17,2010-05-11,Carrie Underwood,Undo It,14922313
2022-04-17,2010-09-23,Carrie Underwood,Mama's Song,54748797
2022-04-17,2011-07-28,Brad Paisley,Remind Me,144867713
2022-04-17,2012-03-12,Carrie Underwood,Good Girl,40027091
2022-04-17,2012-08-01,Carrie Underwood,Blown Away,53326124
2022-04-17,2013-01-23,Carrie Underwood,Two Black Cadillacs,53595463
2022-04-17,2013-06-07,Carrie Underwood,See You Again,48632211
2022-04-17,2014-06-26,Miranda Lambert,Somethin' Bad,138899102
2022-04-17,2014-11-06,Carrie Underwood,Something in the Water,34496986
2022-04-17,2015-01-31,Carrie Underwood,Little Toy Guns,22784650
2022-04-17,2015-08-25,Carrie Underwood,Smoke Break,20267873
2022-04-17,2015-12-02,Carrie Underwood,Heartbeat,23053510
2022-04-17,2016-05-12,Carrie Underwood,Church Bells,53365505
2022-04-17,2016-10-13,Carrie Underwood,Dirty Laundry,41689507
2022-04-17,2017-02-15,Keith Urban,The Fighter,108392526
2022-04-17,2018-05-06,Carrie Underwood,Cry Pretty,21513057
2022-04-17,2018-09-11,Carrie Underwood,Love Wins,15055737
2022-04-17,2019-06-07,Carrie Underwood,Southbound,18306055
2022-04-17,2019-11-20,Carrie Underwood,Drinking Alone,16133522
2022-04-17,2020-11-20,Carrie Underwood,Hallelujah,9738718
2022-04-17,2021-09-08,Jason Aldean,If I Didn't Love You,18177111
2022-04-18,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",78140266
2022-04-18,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22331511
2022-04-18,2009-10-02,Carrie Underwood,Before He Cheats,145862170
2022-04-18,2009-10-02,Carrie Underwood,Wasted,30933073
2022-04-18,2009-10-02,Carrie Underwood,So Small,32782420
2022-04-18,2009-10-02,Carrie Underwood,All-American Girl,36598551
2022-04-18,2009-10-02,Carrie Underwood,Last Name,27922755
2022-04-18,2009-10-02,Carrie Underwood,Just A Dream,87907397
2022-04-18,2017-12-04,Carrie Underwood,I Told You So,3575990
2022-04-18,2009-11-14,Carrie Underwood,Cowboy Casanova,39379137
2022-04-18,2010-01-20,Carrie Underwood,Temporary Home,47418452
2022-04-18,2010-05-11,Carrie Underwood,Undo It,14924856
2022-04-18,2010-09-23,Carrie Underwood,Mama's Song,54754553
2022-04-18,2011-07-28,Brad Paisley,Remind Me,144891126
2022-04-18,2012-03-12,Carrie Underwood,Good Girl,40033751
2022-04-18,2012-08-01,Carrie Underwood,Blown Away,53333087
2022-04-18,2013-01-23,Carrie Underwood,Two Black Cadillacs,53608960
2022-04-18,2013-06-07,Carrie Underwood,See You Again,48638938
2022-04-18,2014-06-26,Miranda Lambert,Somethin' Bad,138931397
2022-04-18,2014-11-06,Carrie Underwood,Something in the Water,34502089
2022-04-18,2015-01-31,Carrie Underwood,Little Toy Guns,22787225
2022-04-18,2015-08-25,Carrie Underwood,Smoke Break,20269118
2022-04-18,2015-12-02,Carrie Underwood,Heartbeat,23055923
2022-04-18,2016-05-12,Carrie Underwood,Church Bells,53374425
2022-04-18,2016-10-13,Carrie Underwood,Dirty Laundry,41698424
2022-04-18,2017-02-15,Keith Urban,The Fighter,108416413
2022-04-18,2018-05-06,Carrie Underwood,Cry Pretty,21515953
2022-04-18,2018-09-11,Carrie Underwood,Love Wins,15057967
2022-04-18,2019-06-07,Carrie Underwood,Southbound,18308396
2022-04-18,2019-11-20,Carrie Underwood,Drinking Alone,16139619
2022-04-18,2020-11-20,Carrie Underwood,Hallelujah,9742338
2022-04-18,2021-09-08,Jason Aldean,If I Didn't Love You,18251101
2022-04-19,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",78161109
2022-04-19,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22333398
2022-04-19,2009-10-02,Carrie Underwood,Before He Cheats,145898491
2022-04-19,2009-10-02,Carrie Underwood,Wasted,30935794
2022-04-19,2009-10-02,Carrie Underwood,So Small,32784798
2022-04-19,2009-10-02,Carrie Underwood,All-American Girl,36602248
2022-04-19,2009-10-02,Carrie Underwood,Last Name,27927166
2022-04-19,2009-10-02,Carrie Underwood,Just A Dream,87912730
2022-04-19,2017-12-04,Carrie Underwood,I Told You So,3578359
2022-04-19,2009-11-14,Carrie Underwood,Cowboy Casanova,39383236
2022-04-19,2010-01-20,Carrie Underwood,Temporary Home,47421936
2022-04-19,2010-05-11,Carrie Underwood,Undo It,14927340
2022-04-19,2010-09-23,Carrie Underwood,Mama's Song,54760310
2022-04-19,2011-07-28,Brad Paisley,Remind Me,144912681
2022-04-19,2012-03-12,Carrie Underwood,Good Girl,40040228
2022-04-19,2012-08-01,Carrie Underwood,Blown Away,53339687
2022-04-19,2013-01-23,Carrie Underwood,Two Black Cadillacs,53621260
2022-04-19,2013-06-07,Carrie Underwood,See You Again,48645759
2022-04-19,2014-06-26,Miranda Lambert,Somethin' Bad,138960335
2022-04-19,2014-11-06,Carrie Underwood,Something in the Water,34506781
2022-04-19,2015-01-31,Carrie Underwood,Little Toy Guns,22789673
2022-04-19,2015-08-25,Carrie Underwood,Smoke Break,20270433
2022-04-19,2015-12-02,Carrie Underwood,Heartbeat,23058339
2022-04-19,2016-05-12,Carrie Underwood,Church Bells,53382874
2022-04-19,2016-10-13,Carrie Underwood,Dirty Laundry,41707127
2022-04-19,2017-02-15,Keith Urban,The Fighter,108439575
2022-04-19,2018-05-06,Carrie Underwood,Cry Pretty,21518942
2022-04-19,2018-09-11,Carrie Underwood,Love Wins,15060268
2022-04-19,2019-06-07,Carrie Underwood,Southbound,18310595
2022-04-19,2019-11-20,Carrie Underwood,Drinking Alone,16145300
2022-04-19,2020-11-20,Carrie Underwood,Hallelujah,9744819
2022-04-19,2021-09-08,Jason Aldean,If I Didn't Love You,18322805
2022-04-20,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",78181787
2022-04-20,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22335208
2022-04-20,2009-10-02,Carrie Underwood,Before He Cheats,145935350
2022-04-20,2009-10-02,Carrie Underwood,Wasted,30938591
2022-04-20,2009-10-02,Carrie Underwood,So Small,32787150
2022-04-20,2009-10-02,Carrie Underwood,All-American Girl,36605908
2022-04-20,2009-10-02,Carrie Underwood,Last Name,27931722
2022-04-20,2009-10-02,Carrie Underwood,Just A Dream,87918151
2022-04-20,2017-12-04,Carrie Underwood,I Told You So,3580727
2022-04-20,2009-11-14,Carrie Underwood,Cowboy Casanova,39387237
2022-04-20,2010-01-20,Carrie Underwood,Temporary Home,47425470
2022-04-20,2010-05-11,Carrie Underwood,Undo It,14929863
2022-04-20,2010-09-23,Carrie Underwood,Mama's Song,54765820
2022-04-20,2011-07-28,Brad Paisley,Remind Me,144934893
2022-04-20,2012-03-12,Carrie Underwood,Good Girl,40046860
2022-04-20,2012-08-01,Carrie Underwood,Blown Away,53346118
2022-04-20,2013-01-23,Carrie Underwood,Two Black Cadillacs,53633669
2022-04-20,2013-06-07,Carrie Underwood,See You Again,48652283
2022-04-20,2014-06-26,Miranda Lambert,Somethin' Bad,138989156
2022-04-20,2014-11-06,Carrie Underwood,Something in the Water,34511311
2022-04-20,2015-01-31,Carrie Underwood,Little Toy Guns,22792226
2022-04-20,2015-08-25,Carrie Underwood,Smoke Break,20271829
2022-04-20,2015-12-02,Carrie Underwood,Heartbeat,23060669
2022-04-20,2016-05-12,Carrie Underwood,Church Bells,53391293
2022-04-20,2016-10-13,Carrie Underwood,Dirty Laundry,41715712
2022-04-20,2017-02-15,Keith Urban,The Fighter,108464036
2022-04-20,2018-05-06,Carrie Underwood,Cry Pretty,21521925
2022-04-20,2018-09-11,Carrie Underwood,Love Wins,15062446
2022-04-20,2019-06-07,Carrie Underwood,Southbound,18312922
2022-04-20,2019-11-20,Carrie Underwood,Drinking Alone,16151173
2022-04-20,2020-11-20,Carrie Underwood,Hallelujah,9747202
2022-04-20,2021-09-08,Jason Aldean,If I Didn't Love You,18398051
2022-04-21,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",78200394
2022-04-21,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,22336766
2022-04-21,2009-10-02,Carrie Underwood,Before He Cheats,145968883
2022-04-21,2009-10-02,Carrie Underwood,Wasted,30941114
2022-04-21,2009-10-02,Carrie Underwood,So Small,32789292
2022-04-21,2009-10-02,Carrie Underwood,All-American Girl,36609094
2022-04-21,2009-10-02,Carrie Underwood,Last Name,27935672
2022-04-21,2009-10-02,Carrie Underwood,Just A Dream,87923053
2022-04-21,2017-12-04,Carrie Underwood,I Told You So,3582875
2022-04-21,2009-11-14,Carrie Underwood,Cowboy Casanova,39391018
2022-04-21,2010-01-20,Carrie Underwood,Temporary Home,47428831
2022-04-21,2010-05-11,Carrie Underwood,Undo It,14931980
2022-04-21,2010-09-23,Carrie Underwood,Mama's Song,54770748
2022-04-21,2011-07-28,Brad Paisley,Remind Me,144955035
2022-04-21,2012-03-12,Carrie Underwood,Good Girl,40052855
2022-04-21,2012-08-01,Carrie Underwood,Blown Away,53352056
2022-04-21,2013-01-23,Carrie Underwood,Two Black Cadillacs,53645610
2022-04-21,2013-06-07,Carrie Underwood,See You Again,48658119
2022-04-21,2014-06-26,Miranda Lambert,Somethin' Bad,139014064
